 2.2794020e-01   1.5643318e+00
 4.2398840e-01   1.5232797e+00
 8.2592020e-01   1.2495874e+00
 1.0692233e+00   1.7330041e+00
 5.6498959e-01   1.7080284e+00
 4.8671384e-01   1.8938368e+00
 4.8858266e-01   1.0837121e+00
 3.8113395e-01   9.9086836e-01
 2.9605290e-01   1.6883965e+00
 1.1476567e+00   1.7263283e+00
 7.2554804e-01   1.8995942e+00
 1.1696302e+00   1.0077384e+00
 7.2597449e-01   1.8220627e+00
 8.4299188e-01   1.8180446e+00
 9.9647035e-01   1.6409744e+00
 6.3038743e-01   1.3714743e+00
 1.0567331e+00   9.8793323e-01
 1.2232587e+00   1.7618172e+00
 9.2760974e-01   1.7729883e+00
 1.3906359e+00   1.6378812e+00
 9.1634731e-01   1.4504467e+00
 1.2607604e+00   1.4695735e+00
 8.2714191e-01   9.6746187e-01
 1.0164864e+00   8.1696555e-01
 7.1219294e-01   1.1596465e+00
 1.3491717e+00   1.0051190e+00
 1.0013288e+00   9.0843621e-01
 1.4630651e+00   1.2338973e+00
 1.7490078e+00   1.2677868e+00
 1.4495261e+00   8.8743256e-01
 1.6243553e+00   1.3323857e+00
 1.5567491e+00   6.9475797e-01
 1.7766260e+00   1.3841155e+00
 1.3358529e+00   1.0278075e+00
 9.7984286e-01   6.7643352e-01
 1.0748529e+00   7.0789295e-01
 1.3563957e+00   7.7032009e-01
 1.0625088e+00   7.3315970e-01
 1.7431143e+00   3.9340732e-01
 1.6834937e+00   1.2222605e+00
 1.2820984e+00   1.1513071e+00
 1.9377548e+00   6.1250119e-01
 1.6481379e+00   1.1475813e+00
 1.7526893e+00   4.3201450e-01
 1.4192221e+00   3.8445306e-01
 1.7507781e+00   9.1315414e-01
 1.2440729e+00   4.5648436e-01
 1.5029721e+00   1.0411858e+00
 1.7003355e+00   3.6158661e-01
 1.0134673e+00   4.4706004e-02
 1.1879615e+00   8.6840513e-01
 1.5820531e+00   9.6213539e-01
 1.8212738e+00   3.3232250e-01
 1.2499918e+00   2.2275118e-01
 1.6590863e+00  -1.0778079e-01
 1.6187287e+00   8.1158263e-01
 1.6144076e+00   6.5587615e-01
 1.0879425e+00   6.5027432e-01
 1.7599317e+00  -9.7810048e-02
 1.0521818e+00  -2.1658457e-01
 1.2887596e+00   4.4497329e-01
 1.7886398e+00   2.9092243e-01
 1.8788748e+00   6.4870251e-02
 1.1210363e+00  -2.2123303e-01
 1.5576913e+00  -2.4545294e-01
 1.6201951e+00  -1.3166939e-01
 1.7667896e+00  -2.9030099e-01
 1.1935431e+00   1.7883020e-01
 1.5824581e+00  -9.7587780e-02
 1.6176734e+00  -2.6523390e-01
 1.1964982e+00  -5.1245933e-01
 1.4949388e+00   3.4733812e-01
 1.6166367e+00   3.8716823e-02
 1.3364218e+00  -1.8793511e-01
 7.7585483e-01   2.1472663e-02
 1.5509985e+00   2.5045691e-01
 1.2713624e+00  -5.4975950e-01
 1.1733419e+00  -3.0432658e-01
 1.1158381e+00  -2.3168567e-01
 1.3593547e+00  -4.5566826e-01
 7.5280702e-01  -7.6337263e-01
 6.3033917e-01  -4.2101113e-01
 8.3129241e-01  -4.9727000e-01
 6.7479938e-01  -8.2402521e-01
 7.8460432e-01  -8.1737842e-01
 1.2527437e+00  -7.7221376e-01
 1.2856173e+00  -1.5932618e-02
 5.7032982e-01   1.1949796e-02
 1.1334147e+00  -6.1553889e-01
 1.2572521e+00   4.9528005e-02
 7.9920775e-01  -4.7026148e-01
 1.0874649e+00  -6.7257231e-01
 4.4634709e-01  -4.0388382e-01
 3.2338285e-01  -9.0785883e-01
 2.1557123e-01  -4.0179077e-01
 7.3787979e-01  -3.6028521e-01
 9.4569614e-01  -3.1544594e-01
 8.4367225e-01  -9.5277798e-01
 1.8571078e-01  -8.3680231e-02
 6.6568131e-01  -9.7716205e-01
 1.1135788e-01  -9.3327362e-01
 9.5165660e-01  -7.0226717e-01
 5.1433991e-01  -2.8800482e-01
 4.3626397e-02  -9.2360469e-01
 2.6810417e-01  -7.3507027e-01
 6.3870942e-01  -6.1054175e-01
 1.9385667e-01  -9.6527115e-01
 1.7471628e-01  -1.8750755e-02
 3.3906791e-01  -6.9990247e-01
-7.8600961e-02  -2.0882627e-01
 6.5408308e-01  -1.2997649e-01
-1.0619935e-01  -2.6470801e-02
-1.5015954e-01  -2.1858095e-01
 4.4356459e-01  -3.5467492e-01
 3.0121996e-01  -3.6304715e-01
 4.3838907e-01  -2.8431599e-01
 2.8170099e-02  -3.1019460e-01
-5.6123090e-02  -2.3734403e-01
 3.3583728e-01  -2.0535494e-01
-2.8710361e-01  -1.7499156e-01
 3.0866968e-01  -3.8558903e-01
-4.7535428e-01  -6.8251051e-01
-2.5596583e-01   2.2239341e-01
-2.3724248e-01  -2.6769217e-01
-1.3663707e-01   1.7899094e-01
 5.8452384e-02  -5.9466197e-01
-6.7845287e-01  -5.6983917e-04
-3.9822861e-01   1.7584613e-01
-1.8616644e-01  -4.0375742e-01
 1.6233403e-01  -3.6647076e-01
-4.5991072e-01   2.3879229e-01
-1.4925546e-01  -2.9256008e-01
-8.2124547e-01   1.5617837e-01
-4.4126712e-02  -4.1522937e-01
-1.7721463e-01  -1.6112176e-01
 9.9087447e-02   2.1896052e-01
-4.2264554e-01  -6.4504042e-02
-3.2877808e-01   1.0170785e-01
 2.3338707e-04   2.3337768e-01
-8.0008350e-01   2.6511065e-01
-8.0693895e-01   6.8533620e-01
-2.4115593e-01   9.6952070e-02
-1.8955253e-01   6.6144958e-01
-7.9303100e-01   3.8432154e-01
-1.9691975e-01   6.2202283e-01
-9.6191365e-01   1.5541293e-01
-5.8471921e-01   2.4676199e-01
-8.9136049e-02   5.6274611e-01
-6.6758436e-01   4.1978723e-01
-7.9994502e-02   8.0526475e-01
-3.1040218e-01   6.6737516e-01
-4.6871161e-02   9.4989091e-01
-1.3955374e-01   3.4450309e-01
-1.7357362e-01   9.0146842e-01
-5.1472722e-01   5.4747092e-01
-6.0100221e-01   8.3658573e-01
-7.3890916e-01   8.4928022e-01
-3.7663055e-01   1.1553497e+00
-1.2794085e-01   1.2205123e+00
-2.9979215e-01   9.1651241e-01
-2.9729931e-01   4.9401107e-01
-1.9403275e-01   5.2397888e-01
-8.3502019e-01   1.0285982e+00
-8.2252102e-01   8.3543986e-01
 4.8794775e-03   1.0784093e+00
-1.1356388e-01   1.3066305e+00
-7.2647492e-01   1.2962251e+00
-7.4706311e-01   8.1312533e-01
-6.2257688e-01   9.8034521e-01
-1.1326631e-01   1.3545043e+00
-4.6675788e-01   1.1444808e+00
-5.5631294e-01   1.5117592e+00
-1.1600847e-01   1.5221814e+00
-4.8868073e-01   1.4149825e+00
-2.7934670e-01   7.6268498e-01
-5.6398593e-02   7.5485560e-01
-5.0235171e-01   1.0020629e+00
-1.9448239e-01   1.1329589e+00
-1.0460325e-01   8.3464365e-01
 3.3722155e-03   1.5819112e+00
-1.7860814e-01   1.6082438e+00
-1.5106340e-01   1.1026143e+00
 1.4273430e-01   1.0224700e+00
 4.2143560e-01   9.0523970e-01
-4.3741441e-01   1.0175819e+00
 4.6932148e-01   1.7497694e+00
-1.0725667e-02   1.1845252e+00
-3.9432751e-01   1.7610225e+00
-3.1481833e-02   1.2264757e+00
-1.1516961e-01   1.8578159e+00
 2.7012435e-01   1.7916954e+00
 4.9988247e-01   1.4832537e+00
 4.4099783e-02   1.8329330e+00
 4.7628433e-03   1.9504697e+00
 3.6100574e-01   1.7549086e+00
 7.0757029e-01   1.8423648e+00
 3.3121887e-01   1.6866594e+00
 6.1847529e-01   1.6933549e+00
 2.6667408e-01   1.5244043e+00
 3.8434799e-01   1.0010832e+00
 1.9038808e-01   1.7227014e+00
 8.6258795e-01   1.7340671e+00
 9.3151412e-01   1.8914215e+00
 7.1193338e-01   1.3220785e+00
 2.4147593e-01   1.5021146e+00
 7.6461741e-01   1.3369983e+00
 6.2370775e-01   1.0774391e+00
 6.5097198e-01   1.8963674e+00
 8.8188977e-01   1.2103004e+00
 8.7510287e-01   1.7415328e+00
 6.4516458e-01   1.5736714e+00
 5.4961719e-01   1.9137287e+00
 8.0881424e-01   1.9059269e+00
 6.6548723e-01   1.0928427e+00
 9.9392387e-01   1.6815996e+00
 5.7875800e-01   1.0176494e+00
 1.2199269e+00   8.8452532e-01
 1.3578815e+00   1.6548647e+00
 1.5182583e+00   9.7568770e-01
 1.1824609e+00   9.2830777e-01
 1.1424611e+00   1.6793167e+00
 1.2090433e+00   1.7123772e+00
 1.5245356e+00   1.3300980e+00
 1.6015156e+00   1.1377371e+00
 1.5023155e+00   1.4380222e+00
 8.5299604e-01   1.1628243e+00
 1.4587782e+00   1.5460095e+00
 1.7231627e+00   1.2409274e+00
 1.5510549e+00   1.0892998e+00
 1.0135706e+00   1.3098021e+00
 1.5049163e+00   1.2110730e+00
 1.5414527e+00   9.2952105e-01
 9.9368331e-01   6.3199074e-01
 1.1914360e+00   1.2981918e+00
 1.0751394e+00   1.4764917e+00
 9.2535452e-01   5.2451027e-01
 1.2791797e+00   5.7276669e-01
 1.6471991e+00   1.1587129e+00
 1.2969265e+00   4.0888229e-01
 1.9259218e+00   9.8176774e-01
 1.4501269e+00   7.2562445e-01
 1.4176295e+00   4.0292443e-01
 1.5426656e+00   7.5272776e-01
 1.9168485e+00   5.3180389e-01
 1.2306291e+00   5.8788544e-01
 1.6786164e+00   4.4490264e-01
 1.4389982e+00   1.0443456e+00
 1.3552422e+00   7.6684430e-01
 1.5065281e+00   4.1555004e-01
 1.1899486e+00   7.9242105e-01
 1.4163998e+00   6.4830843e-01
 1.9300723e+00  -1.4419454e-03
 1.4886672e+00   7.0591417e-01
 1.7102855e+00   1.7062727e-01
 1.9840811e+00   8.4861212e-01
 1.6214651e+00   5.6363553e-01
 9.9909281e-01   1.4480998e-01
 1.4914662e+00   5.4802971e-01
 1.3738017e+00   2.5045980e-01
 1.2090454e+00   1.7352859e-01
 1.3064667e+00   3.2150999e-01
 9.4912657e-01  -3.2283377e-01
 1.1471337e+00   2.7573277e-01
 1.3152905e+00   1.1555808e-01
 1.8768553e+00   5.5045843e-01
 1.5404954e+00  -2.3240345e-01
 1.2775020e+00  -4.1686403e-01
 1.3545354e+00   5.6592271e-02
 1.7828326e+00  -2.2664360e-01
 1.3537016e+00  -4.8023291e-01
 1.2595744e+00  -5.4869595e-01
 1.5942546e+00  -5.5143983e-01
 1.3102833e+00  -3.5001978e-01
 1.4396424e+00  -4.7623001e-01
 1.7175130e+00  -5.9758981e-01
 1.4645396e+00  -3.7797191e-01
 1.1700554e+00  -6.7916226e-01
 9.8309680e-01  -4.2812370e-01
 1.4708154e+00  -7.2559194e-01
 6.9776440e-01  -2.1065585e-01
 1.4320994e+00  -7.6194945e-01
 1.3189676e+00  -7.3034220e-01
 8.3799486e-01  -7.2166434e-01
 1.2780953e+00  -3.1166088e-01
 1.1354997e+00  -1.2956890e-01
 7.6944206e-01  -1.3844322e-01
 1.0778416e+00  -3.8265477e-02
 7.8208863e-01  -3.4223938e-01
 7.0381288e-01  -8.7344672e-01
 3.4543980e-01  -3.0713155e-01
 7.8484295e-01  -8.0538556e-01
 1.0778501e+00  -4.3755296e-01
 7.1083126e-01  -1.4525812e-01
 7.4712505e-01  -9.6260901e-01
 1.8902030e-01  -6.2636049e-01
 3.9441699e-01  -6.9962484e-01
 2.0486783e-01  -7.2287989e-01
 1.0899043e+00  -3.9585023e-02
 1.0000986e+00  -5.9177684e-02
 1.0188929e+00  -5.9971127e-01
 6.3134333e-01  -6.5245782e-02
 6.3442684e-02  -2.1839343e-01
 9.1670683e-01  -1.4065126e-01
 4.1014122e-02  -4.2088344e-01
-1.0922688e-01  -5.8501419e-01
 8.2744655e-01  -9.1544843e-02
 4.8495847e-01  -2.0441885e-01
 4.6618752e-02  -5.4515907e-01
-9.6806735e-02  -6.2702416e-01
 1.9283581e-01  -3.6572819e-02
 2.4048721e-01  -4.9419472e-02
 5.3076028e-01  -1.1330056e-01
-4.7432446e-04  -7.7372016e-01
 1.6018687e-02  -3.3932914e-01
-2.3156547e-02  -5.5243482e-01
 7.6522897e-02  -3.1106174e-01
-4.7216056e-01   5.2022988e-02
 3.5125191e-01   3.0033833e-02
-1.5728288e-01  -8.5719103e-02
-3.6737921e-01  -3.8655332e-01
 4.8580622e-02  -4.6065715e-01
-3.2261621e-01  -7.1976858e-01
 3.0051386e-01   8.1310328e-02
-9.7479658e-02  -5.1784930e-01
-3.8470035e-01   6.9939326e-02
-3.5918392e-01  -4.5351858e-01
 6.5053819e-02  -6.5517965e-01
-6.2355945e-01   3.0977200e-01
 8.5392612e-02   9.9092999e-02
-2.1534040e-01   6.5773758e-02
-6.6637409e-01  -2.0639013e-01
-7.4509892e-01  -5.3513039e-01
-3.3104914e-01  -1.2620400e-01
-4.9405090e-01  -9.0755852e-02
-4.3137968e-01  -1.1524724e-01
-5.5976671e-01   2.6994147e-01
-8.9275715e-01   8.1313152e-02
-6.3659679e-01  -1.0913368e-01
-8.4082543e-01  -9.4731040e-02
 2.6799665e-03   4.5199967e-01
-3.6205978e-01   5.4081942e-01
-2.9461587e-01   2.2405179e-01
-5.4556698e-01   5.5018995e-01
-8.9249261e-01   1.4151601e-01
-8.0913618e-01   4.4702443e-01
-8.3547115e-01   2.3662451e-01
-7.5982788e-01   4.2456470e-01
-2.5412750e-01   3.5627065e-01
-1.5099267e-01   4.9146287e-01
-2.1752927e-01   8.1761948e-01
-4.9095697e-01   9.9470522e-02
-4.3812988e-02   1.2761557e-01
-5.9336459e-01   6.7875192e-01
-4.4304318e-01   3.8827871e-01
-5.8507272e-01   7.5454840e-01
-7.9720629e-01   6.1268845e-01
-7.3617417e-01   8.5793157e-01
-4.4267203e-02   3.2312270e-01
-8.6179687e-01   8.2239257e-01
-9.5021692e-01   2.8000151e-01
-8.1465292e-01   1.0418961e+00
-4.7868930e-01   8.3444158e-01
-8.3611260e-01   8.5921635e-01
-6.0128507e-01   5.7867759e-01
-3.9111624e-01   7.6158639e-01
-3.8804476e-01   6.8234955e-01
-6.2010990e-01   7.7974077e-01
-5.0203182e-01   7.9606231e-01
 1.4533428e-01   9.1224963e-01
-3.9361206e-01   1.0172586e+00
 1.7422828e-01   9.6828595e-01
-1.6365750e-01   8.6647480e-01
-1.6456240e-01   8.3447353e-01
-5.8916282e-01   1.6382826e+00
-2.6092648e-01   1.5835538e+00
 1.3014077e-01   1.1381240e+00
-6.2022202e-01   1.3821455e+00
-3.7392783e-01   8.7308635e-01
-9.7629778e-03   9.7289941e-01
-4.1571912e-01   1.4945440e+00
 2.8625569e-01   1.5684363e+00
-4.1479597e-01   1.8077248e+00
 3.2370815e-01   9.5314794e-01
 4.5447060e-01   1.2542074e+00
-3.8930728e-01   9.9209334e-01
-3.0723481e-01   1.7677872e+00
 2.7776972e-02   1.7686974e+00
 3.5985284e-01   1.8920254e+00
 2.4707498e-01   1.0329483e+00
-2.0306029e-01   1.5520448e+00
-6.0194199e-03   9.8602821e-01
 1.3633476e-01   1.9128565e+00
 4.0122346e-01   1.7817880e+00
 6.1653173e-01   1.2474812e+00
 1.7930660e-01   1.8857800e+00
-2.8080594e-02   9.9370104e-01
 7.7130308e-01   1.5306018e+00
 8.7098721e-02   1.2110143e+00
 4.8623626e-01   1.7773970e+00
 9.4492924e-01   1.5239687e+00
